body,title,url
"


La saga de 'Star Wars', que desde su estreno en 1977 ha generado millones de seguidores en todo el mundo, llega a su fin el 20 de diciembre con la película 'Star Wars: El ascenso de Skywalker', según promete el último tráiler de la cinta, que se ha difundido este lunes en redes sociales y Youtube. Los seguidores de la saga han convertido el adelanto en tendencia global en Twitter a base de comentar, entre otras cosas, el final del tráiler, en el que Rey (Daisy Ridley) -protagonista de la trilogía más reciente de la franquicia y aprendiz 'jedi' de Luke Skywalker- porta una de las espadas láser del ""lado oscuro"", lo que ha sembrado las dudas sobre su papel como líder de la resistencia. 



 VideoAsí es el nuevo parque de 'Guerra de las galaxias' en Disneyland Park


E3: Estos son algunos de los videojuegos anunciados hasta el momento



La aventura espacial que inició George Lucas con 'La Guerra de las Galaxias' llega ""a su fin"", asegura este nuevo y segundo adelanto, compartido en el marco de la convención anual de Disney, D23.En el vídeo también se puede ver a John Boyega, Óscar Isaac y Adam Driver, protagonistas junto a Ridley de la trilogía creada por J.J. Abrams, que se inició en 2015 con 'El despertar de la fuerza'.


Lucasfilms prepara nuevas series para la plataforma digital Disney+, así como tres nuevas películas el cine, previstas para 2022, 2024 y 2026.




FACEBOOK


TWITTER




'El ascenso de Skywalker' será la última cinta de 'Star Wars' en la que intervenga la actriz Carrie Fisher, que interpretó a la Princesa Leia en la trilogía original y que falleció repentinamente en 2016, a los 60 años. Tras el estreno de esta cinta, la saga se tomará un descanso de varios años en la gran pantalla, aunque la productora Lucasfilms prepara nuevas series para la plataforma digital Disney+, así como tres nuevas películas el cine, previstas para 2022, 2024 y 2026.EFE/Madrid
",Revelan nuevo tráiler de ‘Star Wars: El ascenso de Skywalker’,https://www.eltiempo.com/cultura/cine-y-tv/revelan-trailer-de-star-wars-el-ascenso-de-skywalker-405156
"


Al Congreso de la República llegó un proyecto de ley que pretende sancionar con hasta ocho años de cárcel a quienes divulguen videos, fotografías y documentos íntimos de alguna persona sin autorización.Esta iniciativa, radicada por el senador de Cambio Radical Richard Aguilar, busca proteger la intimidad e integridad de las personas.(Le puede interesar: Tras un año de consulta anticorrupción, solo un proyecto fue aprobado)
Esto se hará con una modificación del Código Penal “para tipificar la conducta de divulgación no consentida de material íntimo o sensible de contenido sexual o erótico que afecte de manera exponencial la integridad e intimidad de las víctimas”, dice el documento.(Le sugerimos leer: Estos son los congresistas más impuntuales: llegan hasta 4 horas tarde)El delito se castigaría con cárcel entre cinco y ocho años y con multas entre diez y quince salarios mínimos legales vigentes. Además, si la conducta es cometida contra una mujer la pena será más severa.“Estamos viviendo un fenómeno preocupante debido a la pérdida de la privacidad y una desinhibición total de las personas que usan las redes sociales, principalmente los jóvenes que revelan aspectos íntimos de sus vidas sin ningún tipo de reservas, lo que aumenta exponencialmente los riesgos para que diversos delitos sexuales tengan cabida a través de Internet”, aseguró Aguilar.



Avanza proyecto que cambia el salario de los alcaldes en Bogotá


El curioso cartel sobre el salario que asustó a los congresistas


¿Qué castigo reciben los congresistas que llegan tarde a las sesiones?



Según la investigación del congresista para presentar esta iniciativa, este año se han denunciado 157 casos de publicación de imágenes no consentidas, pero se estima que la cifra es mucho mayor.Esto ha desencadenado que 33 personas hayan sido capturados por extorsionar a las víctimas. POLÍTICA
",A la cárcel irían quienes publiquen videos íntimos de su pareja,https://www.eltiempo.com/politica/congreso/a-la-carcel-irian-quienes-publiquen-videos-intimos-de-su-pareja-405184
"


No se trata de hechos aislados. La Registraduría tiene evidencia de que un puñado de sus funcionarios está involucrado en una red de venta de documentos de ciudadanía colombianas a batallones de extranjeros bajo sospecha y a delincuentes locales vinculados a bandas y guerrilla.Entre la clientela también hay decenas de venezolanos que incluso podrían votar en las próximas elecciones y varios extranjeros, entre ellos potenciales terroristas, que tienen en alerta al Gobierno de Estados Unidos.(Le puede interesar: La familia detrás del contrabando de ganado venezolano)
El caso de El Emir Moulay Younes es uno de los que está bajo investigación penal.En el municipio de Santa Rosalía, Vichada, con apenas 3.250 habitantes, dieron fe de que Moulay nació en un corregimiento cercano. Pero ya se comprobó que alguien en la Registraduría local alteró sus documentos.Agentes federales también dieron aviso de que Hamei Atat Haisam, andaba con una cédula expedida en Galapa, Atlántico. Y la Registraduría descubrió que el supuesto testigo de su nacimiento en ese pueblo fue Samit Atat Martínez, alguien que ni siquiera existe. Y en Roldanillo, Valle, convirtieron en colombianos al ciudadano español Inocencio Ortega y al italiano Giovanni Baldonio, cuyos antecedentes se verifican con la Interpol. Una investigación de EL TIEMPO también encontró que miembros del ‘clan del Golfo’ y cabecillas del Eln y de las disidencias de las Farc han acudido a este red para obtener otra identidad.








Hace una semana fueron capturadas 20 personas, entre ellas varios registradores locales, por venta de cédulas originales a migrantes.


Foto:
Cortesía Policía




Jairo Arrigui Guenis, alias Antonio, señalado de asesinar a tres alcaldes, ya admitió que pagó por convertirse en Nelson Ramírez Castellanos.De hecho, tuvo la desfachatez de pedir que le anularan su entidad falsa para poder ser uno de los potenciales negociadores del Eln con el Gobierno.
EE. UU., en alertaPara agentes de la Oficina de Inmigración y Aduanas (ICE) y para Migración Colombia es claro que una organización criminal trasnacional, con brazos en al menos 12 departamentos, está vendiendo paquetes completos de documentos colombianos –registro civil, cédula y pasaporte– por tarifas que alcanzan 20 millones de pesos por cabeza.(También: Este es el rostro de uno de los atracadores que azota al Park Way)La plata, que se mueve por bancos europeos y de Miami, garantiza la entrega de la nueva identidad en cualquier país, incluidos Venezuela, Turquía, Irak, Libia, Siria y Palestina.


Sabemos que han enviado cédulas y pasaportes ocultos en postas de carne de exportación, con la complicidad de ganaderías locales y de empresas de textiles que abren en Colombia




FACEBOOK


TWITTER




“Sabemos que han enviado cédulas y pasaportes ocultos en postas de carne de exportación, con la complicidad de ganaderías locales y de empresas de textiles que abren en Colombia. Se estima que hay más de 60.000 registros civiles que se han expedido irregularmente para sacar cédulas y pasaportes y volver colombianos a extranjeros”, aseguró un oficial de inteligencia.Y agregó que si todos se convirtieron en cédulas como se cree, podrían incluso elegir de manera holgada a un senador.EL TIEMPO rastrea a un frigorífico y a una conocida cadena de almacenes de ropa y textiles que está detrás de esta red. La preocupación de Estados Unidos es que varios de esos falsos colombianos se han atrevido incluso a pedir visa para ingresar a ese país.
La caja de PandoraEl registrador Nacional, Juan Carlos Galindo, le confirmó a EL TIEMPO la cifra de registros bajo sospecha. Pero también advirtió que, desde 2016, cuando recibió las primeras alertas, ordenó auditorías en varias de las 1.190 registradurías locales, con resultados concretos.“A la fecha, hemos destituido a 10 funcionarios, suspendido a 28 y denunciado a 36. Las investigaciones internas han estado acompañadas de dos denuncias ante la Fiscalía por delitos que van desde tráfico de migrantes hasta falsedad en documento privado y prevaricato”, explicó. Los casos que ya están documentados y que la Fiscalía verifica, sorprenden.En Caucasia, Antioquia, le dieron cédula y nueva identidad al dominicano Quialin Durán Ramírez, quien decía ser paisa y llamarse Brayant Arley Martínez. Y el equipo de Galindo halló el mismo patrón en Tumaco, Nariño, con decenas de ciudadanos de otras nacionalidades cuyos registros ya fueron anulados. Y tras visitar la cárcel de máxima seguridad de Cómbita, la Registraduría descubrió que el cabecilla ‘eleno’ alias Antonio no era el único que andaba con identidad falsa expedida en la registraduría de Cubará, Boyacá.En esa oficina se identificaron 797 registros sospechosos expedidos a jefes guerrilleros –incluido el sanguinario alias Pablito, del Eln– y a decenas de ciudadanos venezolanos.(Además: Este es el video que le costó la candidatura a primo de ‘Ñoño’ Elías)Además de presuntas firmas falsas, la Fiscalía verifica por qué un solo ciudadano, José Bauro Tegria, aparece como testigo de nacimiento de 786 personas. Luis Gerardo Rinconada aparece en 111 casos y Luis Eduardo Caballero Villegas, en al menos 30.“Si no son ni parteros ni médicos, o terceros de buena fe, deberán explicar por qué sus nombres están en esos registros”, explicó un investigador.Y confirmó que la Oficina de Inmigración y Aduanas (ICE) y Migración Colombia tienen evidencia de que en La Guajira graduaron de colombianos a los sirios Alí Hamie, Maxin Abbud, Elías Kallas, Azam Alrifai, Hausam Hamie y Lama Hamie, entre otros.“Al menos dos de esas personas estarían vinculadas a grupos terroristas islámicos. El caso es de nuestro interés por existir indagaciones de la presencia de células de Hezbolá en Venezuela”, señaló un agente federal.Migración Colombia también tiene documentados decenas de casos de ciudadanos chinos que adquieren la ciudadanía colombiana echando mano de la red y de testigos falsos.
“No hay nada más peligroso para un país que no saber qué extranjeros tiene en su territorio. La falsedad documental no solo es un delito, sino que atenta contra la seguridad nacional. A la fecha hemos capturado a más de 40 personas implicadas en estas redes”, dijo el director de Migración Colombia, Christian Krüger Sarmiento. Sin embargo, el registrador Galindo asegura que, después de que se iniciaron las auditorías y judicializaciones, estos casos han empezado a ceder. Pero admite la gravedad del fenómeno.De hecho, hace 9 días la Dijín, la Interpol y el ICE capturaron a 20 personas vinculadas a la red y uno de ellos ya duerme en la cárcel La Modelo.Y en junio, el caso de alias Antonio le costó el puesto al registrador de Cubará, Miguel Ángel Pinto, quien ahora tendrá que explicarle a la Fiscalía si tuvo o no algo que ver con ese turbio trámite.


No hay nada más peligroso para un país que no saber qué extranjeros tiene en su territorio. Es claro que la falsedad documental atenta contra la seguridad nacional




FACEBOOK


TWITTER




‘Hemos anulado 1.791 registros y cientos de cédulas’







Juan Carlos Galindo, registrador nacional.


Foto:
Claudia Rubio / EL TIEMPO




Juan Carlos Galindo, registrador nacional¿Qué está haciendo la Registraduría para frenar la expedición de registros civiles manipulados, con los que luego se expiden cédulas y pasaportes?No se ha ahorrado ningún esfuerzo para perseguir estas prácticas indebidas. Desde 2016, con Migración Colombia y con la Fiscalía, organizamos un trabajo coordinado para develar estas situaciones y conducir las investigaciones penales.En los últimos tres años hemos realizado 86 auditorías internas en registradurías locales, que han permitido anular 1.791 registros civiles irregulares, adelantar 1.105 procesos administrativos de anulación de cédulas de ciudadanía y cancelar definitivamente 250 cédulas expedidas fraudulentamente. Además, adelantar procesos disciplinarios, con suspensión de 28 funcionarios y 10 destituciones. Nuestra acción ha trascendido al ámbito penal. A partir de nuestras denuncias por corrupción hay en estos momentos 36 servidores de la entidad vinculados formalmente a investigaciones. ¿Cuántos casos hay judicializados?Van 36 funcionarios denunciados penalmente por la propia entidad. Además, tenemos suspendidos a 28, mientras se adelantan las investigaciones. Y 10 fueron destituidos. Las oficinas afectadas son, entre otras, las de Barranquilla, Magangué, Ciénaga, Soledad, Santo Tomás, Ponedera, San Juan Nepomucen, Pivijay y San Juan del Cesar en la costa. Pero también Puerto Rondón, Puerto Berrío, Cubará, Dagua, Pradera y una auxiliar de Cali.¿Hay riesgo de que algunos de esos falsos colombianos interfieran en las elecciones votando?Hay unos casos en que se han cancelado cédulas, y desde luego, no podrán votar. En los casos en que los procesos administrativos de cancelación de cédulas no han concluido, no se pueden excluir del censo electoral, porque podría considerarse una violación del debido proceso y del derecho a la defensa.¿Por qué no se prohíbe la expedición de registros de con tan solo dos testigos?Ese mecanismo está previsto en la ley y no se puede prohibir. Pero impartí la instrucción de que cuando llegue alguien con dos testigos para sacar el registro civil, deben informar de manera inmediata a la división de Registro e Identificación. Allí se adelanta una investigación para establecer si se les da o no trámite.UNIDAD INVESTIGATIVAu.investigativa@eltiempo.comEn Twitter: @uinvestigativa
",Así opera la poderosa mafia trasnacional que ronda a la Registraduría,https://www.eltiempo.com/unidad-investigativa/asi-opera-la-mafia-trasnacional-que-ronda-a-la-registraduria-404530
"


Pierre Li Cavoli es un licenciado en física de la Universidad Paris-Est créteil y Doctor en física de Partículas y Astropartículas de la Universidad Aix-Marseille. El físico francés, de 29 años, llegó a Bucaramanga con la ilusión de hacer parte de la nómina de docentes de la Universidad Industrial de Santander (UIS). El 19 de noviembre del 2018, Li Cavoli inició un proceso de selección para ser docente de la Escuela de Ingenierías Eléctrica, Electrónica y de Telecomunicaciones de la UIS, el cual después de varias pruebas resultó favorable para él. “El día 23 de abril de 2019, a pesar de no haber suscrito contrato, pero con la promesa incondicional de hacerlo en los próximos días, empecé a dictar las tres materias asignadas”, relata el físico francés. 
Teoría Electromagnética, Programación de computadores II e Interacciones y Detectores fueron las tres materias que le asignaron desde la escuela a Pierre para que dictara clases.Sin embargo, el afán de Pierre para la firma del contrato radicaba en que lo necesitaba para poder hacer los documentos migratorios y así cambiar su visa de turista que vencía el 9 de mayo. “El día 3 de mayo reiteré ante la dirección de la UIS la necesidad de formalizar mi vinculación laboral, dada la directa implicación en mi proceso de legalización de asuntos migratorios”, enfatizó el físico. 



 VideoEl artículo del New York Times que inspiró a un niño a superarse



Pese a la insistencia de Pierre para que se hiciera oficialmente la firma del contrato, esta nunca llegó y la visa se le venció. “Se generaron varias consecuencias negativas en mi vida, que me han generado perjuicios, como la expiración de mi visa, el cobro diario de una multa por permanecer en el país sin visa y el no percibir el reconocimiento económico al trabajo realizado en las clases dictadas”, cuenta Pierre.El 2 de julio del 2019, tras tres meses de dictar clases y no recibir dinero, el físico francés decidió suspender sus actividades como docente de la Universidad Industrial de Santander. Sin dinero, Pierre recurrió a dictar clases de francés para poder mantenerse y pagar la multa por tener su visa vencida. “Tuve que recurrir a imprimir volantes y ofrecer clases de francés así como clases de matemáticas para bachillerato en vista de todos los problemas económicos que me ha acarreado vivir 10 meses en Colombia sin haber recibido un solo pago”, asegura el físico. 



‘El docente debe generar un apetito intelectual en el alumno’



Por su parte, la Universidad Industrial de Santander le comunicó a EL TIEMPO que fue irresponsabilidad de un docente de la Escuela y que están investigando la conducta de la persona que llamó al físico francés para dictar clases sin un debido contrato. Con respecto al pago de Pierre, él envío un derecho de petición al área de recursos humanos pidiendo que le sea cancelado el dinero que le adeudan, sin embargo, Olga Patricia Chacón, jefe de Recursos Humanos de la UIS, aseguró que no puede responder ese derecho porque a su oficina nunca llegó la documentación para la firma del contrato.“Todos los profesores tienen un proceso de contratación desde las escuelas y acá en Recursos Humanos le firmamos el contrato y a él nunca se le firmó porque no me llegó una comunicación con los soportes para contratarlo“, aseguró Chacón.Pierre sigue su lucha para lograr que le valgan el acuerdo verbal que hizo con la Escuela de Ingenierías Eléctrica, Electrónica y de Telecomunicaciones y poder recibir el dinero que ganó trabajando como profesor. “Pareciera que solo esperan que me canse de luchar por mi remuneración y me vaya a mi país. Me siento muy solo en este país sin ayuda, en situación de permanencia ilegal y no siento que me hayan tratado con dignidad”, enfatiza el físico francés. MARÍA ALEJANDRA RODRÍGUEZ Corresponsal EL TIEMPO/ BUCARAMANGA En Twitter: @mariasrodriguez
",El drama de físico francés que dictó clases en la UIS y no le pagaron,https://www.eltiempo.com/colombia/otras-ciudades/fisico-frances-trabajo-en-la-universidad-industrial-de-santander-y-no-le-pagaron-404284
"


El exsubdirector del DAS José Miguel Narváez, condenado por el asesinato del periodista y humorista Jaime Garzón, pidió seguridad a la Justicia Especial para la Paz (JEP). (Le puede interesar: Condena por asesinato de Garzón pasaría a la justicia para la paz)
Hace una semana el propio Narváez pidió al Tribunal Superior de Bogotá que trasladara el caso para que la JEP revise la condena que recibió de 26 años de prisión por la muerte de Garzón, cometida por paramilitares hace 20 años. En una carta enviada a la JEP en la que Narváez manifiesta su sometimiento voluntario, el exfuncionario del DAS le pidió a esa justicia que le designe un abogado del Sistema Autónomo de Asesoría y Defensa ya que, según él, carece de recursos económicos para pagar un defensor privado. Narváez también le pide a la JEP que le brinde protección especial ante la gravedad de los hechos que dará a conocer en esa justicia, de ser aceptado. ""Por considerar que el riesgo que me ha acompañado desde el momento en que formulé denuncias por hechos graves de trascendencia y connotación nacional sigue latente, por lo cual solicito se me otorgue protección especial ahora que manifiesto y he dado a conocer mi sometimiento voluntario ante la JEP"", dijo. También pidió esa protección porque ""por la importancia de los hechos que pretendo dar a conocer, es evidente que el riesgo aumenta en mi compromiso de verdad plena"".


Por la importancia de los hechos que pretendo dar a conocer, es evidente que el riesgo aumenta en mi compromiso de verdad plena




FACEBOOK


TWITTER




Tal y como lo reveló EL TIEMPO, según el exjefe del DAS la muerte del periodista fue un hecho relacionado con el conflicto armado y, por lo tanto, su caso puede ser examinado en la JEP, donde aspiraría a las penas alternativas de esa jurisdicción.Narváez también sostiene que él es un tercero dentro del conflicto armado, pues nunca perteneció a ningún grupo al margen de la ley. Por eso, afirma, está haciendo un sometimiento voluntario acogiéndose a lo que había señalado la Corte Constitucional para los terceros en el conflicto. 



Condena por asesinato de Garzón pasaría a la justicia para la paz


 VideoEl legado de Jaime Garzón, a 20 años de su muerte


Los tropiezos en la investigación por el crimen de Jaime Garzón



Según los argumentos de Narváez, el proceso en su contra se inició en Justicia y Paz, cuando esa justicia recibió las declaraciones del exjefe paramilitar Jorge Iván Laverde, alias 'el Iguano', quien aseguró que Narváez era cercano a las autodefensas y se reunió con Carlos Castaño, extinto jefe de los grupos paramilitares, entre 1996 y 2001. Personas cercanas a Narváez aseguran que al llevar su caso a la JEP no están buscando impunidad, sino ""abrir nuevas líneas de investigación"" y permitir que se mantengan las investigaciones por este y otros hechos.Al someterse a la JEP, los otros procesos que se siguen contra el exsubdirector del DAS y que están en la justicia ordinaria, también pasarían a la JEP. Así, la defensa de Narváez pedirá que los procesos por la muerte del excongresista Manuel Cepeda Vargas, o por los seguimientos ilegales contra la exsenadora Piedad Córdoba y la periodista Claudia Julieta Duque, pasen también a la Jurisdicción de Paz. Ahora le corresponderá a la Sala de Definición de Situaciones Jurídicas de la JEP establecer si acepta el caso de Narváez o no. JUSTICIA
",Narváez pide protección por 'importancia' de lo que contará a la JEP,https://www.eltiempo.com/justicia/jep-colombia/tribunal-envia-a-la-jep-condena-de-jose-miguel-narvaez-por-asesinato-de-jaime-garzon-405048
"


La Corporación Financiera Colombiana, Corficolombiana, saldrá mañana al mercado de capitales con una emisión de bonos por 400.000 millones de pesos, según lo anunciaron sus directivas.(Le puede interesar: Promigas, filial de Corficolombiana, gana concesión en Perú)
María Lorena Gutiérrez, presidente de la compañía, destacó el crecimiento del Ebitda de la firma en el segundo trimestre, el cual fue de 57,4 por ciento, alcanzado los918.838 millones de pesos.Dijo que ese resultado obedece, en gran parte, a los avances en la construcción de las concesiones de 4G: Coviandina 51,4 por ciento, Covipacífico 22.9 por ciento y Covioriente 16.4 por ciento. En estas obras se han invertido más de 8 billones de pesos,La directiva también se refirió a la puesta en operación del tramo inicial del gasoducto de Canacol que incluye el cruce del Canal del Dique, convirtiéndose éste en elgasoducto subfluvial más largo de América Latina. (También: Utilidad del Grupo Aval subió 23 % en el primer semestre de 2019)De igual forma, se anunció la firma de una concesión de distribución de gas en Perú y la entrada en operación de 147 nuevas habitaciones adicionales del hotel Meliá Karmairi en Cartagena de la cadena de Hoteles Estelar.“Estos resultados muestran la solidez financiera y el compromiso de Corficolombiana y sus accionistas con el desarrollo de los sectores que le apuestan al crecimiento del país”, concluyó.Por: Redacción Economía y Negocios
",Corficolombiana sale a buscar de los inversionistas $ 400.000 millones,https://www.eltiempo.com/economia/empresas/corficolombiana-anuncia-emision-de-bonos-405122
"


Estremecen las imágenes de la región amazónica ardiendo. Producen una mezcla de angustia y desolación, así como una sensación de impotencia y rabia por el cinismo bárbaro de Bolsonaro. Bárbaro e irresponsable, además de indolente e ignorante.Lo que arde es un patrimonio ambiental de la humanidad. No solo de los brasileros. Y, más allá de la crítica justificada contra Bolsonaro, también estremecen la inacción global y la precariedad de los avances en la protección del planeta.
Esta especie humana nuestra, que ha sido capaz de inventar casi todo, de superar umbrales científicos y tecnológicos que parecían inverosímiles, de conquistar el espacio, no ha sido capaz de entender que solo tenemos una residencia posible, un único planeta donde podemos vivir, y que lo estamos destruyendo aceleradamente.Cuando trasladamos a nuestro país estas urgencias, valga decir, al país más biodiverso del mundo por kilómetro cuadrado, queda claro que la conciencia ambiental es aún precaria. Aunque los jóvenes expresan unos espectaculares entusiasmos ambientales, no hemos logrado insertar las prioridades de protección y conservación dentro del corazón de los formuladores de las políticas públicas.La responsabilidad para con el cuidado del planeta es más una excepción que una regla, y abusando de una mezcla de desgano e ignorancia, los negacionistas del cambio climático parecen salirse con la suya. Sin embargo, aun si mañana los colombianos saltáramos al podio de la responsabilidad ambiental, con el diseño institucional actual fracasaríamos en el intento de preservar integralmente nuestros tesoros medioambientales.Al nuevo Ministerio de Ambiente le sustrajeron casi completamente la guarda de la soberanía ambiental. Ricardo Lozano es un experto. Además, honesto y de buena fe. Pero no mucho puede hacer ante la catarata de despojos de competencias que fueron trasladadas a la Anla, sin dotar tampoco a esta entidad de las herramientas necesarias para cumplir con sus tareas misionales. Famélico el Minambiente y famélica la Anla, sufrimos todos.El diseño inicial del Sistema Nacional Ambiental fue inteligente. Pero con el paso de los años, la indolencia presupuestal de Minhacienda y Planeación con el medio ambiente terminaron dejando cascarones institucionales que generan muchas expectativas, pero no tienen cómo convertirlas en realidad.Para la muestra, un botón: la diligente Julia Miranda, directora de Parques hace como diez ministros y cinco gobiernos, cada año tiene que librar contra Hacienda una batalla titánica para que no le recorten la plata de nuestros parques.La distribución de recursos entre las corporaciones autónomas es irracional. Como el recurso más cuantioso que nutre ese sistema se deriva de sobretasas prediales, las corporaciones autónomas regionales (CAR) más urgidas de plata para proteger ecosistemas estratégicos como la Amazonia son paupérrimas. Como si lo anterior fuera poco, los políticos diseñaron los linderos de las CAR en función de sus propios votos y no de la protección de los ecosistemas, y se convierten en muros infranqueables a la hora de tramitar reformas necesarias.Claro que hay avances. La consolidación del Humboldt. La expedición del régimen sancionatorio ambiental. La incorporación progresiva de áreas protegidas, para citar solo algunos. Pero si queremos de verdad montar nuestra mejor brigada antiincendios para defender los tesoros ambientales colombianos y los pulmones de la humanidad, deberíamos construir un sólido consenso nacional para sacar adelante una gran reforma de la institucionalidad ambiental que garantice plena aplicación de los categóricos mandatos constitucionales aprobados desde 1991.JUAN LOZANO
",,https://www.eltiempo.com/opinion/columnistas/juan-lozano/brigada-antiincendios-columna-de-juan-lozano-404848
"


“Tenemos los hechos del día a día, que son dos: Venezuela y narcóticos”, declaró a este diario, en su entrevista de despedida, Kevin Whitaker, el embajador saliente de Estados Unidos en Colombia. Aunque no es nada nuevo, su síntesis revela las etiquetas que definen los intereses gringos para el caso colombiano. “Después de 20 años del Plan Colombia, a mí me preguntan por qué hay igual número de hectáreas que en el pasado. Mis jefes en Estados Unidos necesitan una explicación”, añadió.
“Es difícil pensar en una política que haya fallado más definitivamente que la guerra contra las drogas de Estados Unidos, que ha costado trillones, ha destrozado decenas de millones de vidas, ha roto la estructura familiar y ha exacerbado las inequidades raciales”, afirmó recientemente el columnista Nicholas Kristoff en ‘The New York Times’, para referirse a un enfoque centrado en el tratamiento de las adicciones que se está experimentando en Seattle y podría inspirar un giro histórico en la política antidrogas. Quizás la explicación para ‘los jefes’ de Whitaker implicaría reconocer el fracaso de cincuenta años de política antidrogas y la imposibilidad de que ‘prenda’ algún cultivo alternativo en nuestras tierras, sin afrontar la magnitud de ese problema de salud pública estadounidense, pero todos sabemos que al gobierno Trump no le interesan este tipo de conversaciones.Lo que me impresionó no fue esa parte ‘dura’, archiconocida y esperable hoy más que nunca, sino esa parte ‘blanda’, de estilo coloquial, que va al final y seguramente se usa en el lenguaje diplomático para cerrar con broche de oro una entrevista: eso de despedirse y dar las gracias, y decir algo bonito sobre el país donde concluye la misión. Con nuestras urbes tan caóticas, estamos acostumbrados a la exaltación de nuestros paisajes por los visitantes, y así empezó el elogio del embajador: “Estuve muy contento aquí con la belleza del paisaje, el calor humano de los colombianos, la solidaridad” (en fin, eternas frases hechas), pero fíjense en la anécdota que eligió para ilustrar nuestro talante: “Hace poco sucedió algo que me pareció muy colombiano. Yo uso motorizados, y uno de ellos, por alguna razón, se cayó estando en un semáforo. Esas motos son bien pesadas, y hubo como ocho personas que vinieron para ayudarlo. Lo hicieron sin pensar, simplemente para ayudar. La solidaridad de los colombianos es algo que me gusta mucho. Son muy queridos y me van a hacer mucha falta...”.La naturalidad con la que el exembajador hace uso de esa expresión, “yo uso motorizados”, y la escena a la que recurre para describir lo que considera “muy colombiano” es una imagen elocuente del país que vio a través de la ventanilla de su camioneta blindada e ilustra la relación con la gente de una ciudad que percibió desde su caravana de seguridad. Y no hay que tener mucha imaginación para reconstruir la escena: el “motorizado” que se cae –y no sabemos si a él le pasó algo, pues el exembajador solo habla de lo pesada que es la moto–, y los colombianos que acuden “sin pensar” para ayudar a levantar el peso. A veces, las frases espontáneas revelan mucho más sobre política exterior que las declaraciones más sesudas.Pero lo más revelador es que a los colombianos no nos suenen extrañas las palabras de Whitaker. Que estemos acostumbrados a vernos a través de las caravanas de seguridad de los llamados ‘personajes’ –y no solo extranjeros–, y que no parezca hacer ningún ruido mediático esa escena de guerra que inspira al embajador estadounidense para definir lo colombiano. “Ustedes saben que en mí tendrán un amigo y aliado para siempre”, promete en su entrevista. Y nosotros, “tan queridos”, fingimos que también quedamos encantados.YOLANDA REYES
",,https://www.eltiempo.com/opinion/columnistas/yolanda-reyes/so-long-mister-whitaker-columna-de-yolanda-reyes-404856
"


En un retén de la Policía de Tránsito y Transporte, ubicado en la vía que conduce de Pamplona a Cúcuta, en Norte de Santander, fue inspeccionado un coche fúnebre. Los uniformados que le hicieron la señal de 'pare' al vehículo revisaron el contenido del ataúd que llevaba en su parte trasera, encontrando paquetes de marihuana en su interior. (Le puede interesar: Aprueban consumo de 1,2 toneladas de cannabis medicinal para Colombia)
El coche fúnebre marca Renault Megane, color gris, llevaba 514 paquetes envueltos en cinta que contenían 300 kilos de marihuana.








En el ataúd iban camuflados 300 kilos de marihuana.


Foto:
Suministrada




El conductor de este vehículo fue capturado por las autoridades y puesto a disposición de la Fiscalía del municipio de Pamplona, Norte de Santander. BUCARAMANGA
",Conductor de coche fúnebre llevaba 300 kilos de marihuana en un ataúd,https://www.eltiempo.com/colombia/otras-ciudades/conductor-de-coche-funebre-llevaba-300-kilos-de-marihuana-en-un-ataud-405174
"


El juzgado 11 Penal Municipal de Medellín impuso medida de aseguramiento en contra de Natalia Andrea Santa, de 25 años, por el delito de homicidio agravado, como presunta responsable del homicidio de su hija de 8 meses de nacida. Los hechos, que son investigados por un fiscal de la Unidad de Vida, ocurrieron el 30 de octubre de 2012, en una vivienda del barrio La Iguaná, al occidente de Medellín.(Le puede interesar: Dos hombres y un menor de edad habrían cometido masacre en Segovia)
En ese entonces, la implicada declaró que la niña se cayó de la cama y se golpeó en la parte frontal de la cabeza. La bebé fue llevada a un centro asistencial de la ciudad, al que llegó sin signos vitales.


la menor presentaba lesiones en diferentes partes del cuerpo que no eran compatibles con una caída accidental desde una cama de 45 centímetros de altura, lo que contrariaba la declaración de la madre




FACEBOOK


TWITTER




De acuerdo con el dictamen Instituto Nacional de Medicina Legal, la menor presentaba lesiones en diferentes partes del cuerpo que no eran compatibles con una caída accidental desde una cama de 45 centímetros de altura, lo que contrariaba la declaración de la madre.  Los legistas explicaron que ""se trató de una muerte violenta por homicidio y no de una muerte no violenta por accidente"".(También: Liberan a mujer secuestrada en el Oriente antioqueño)La captura de Santa Taborda fue realizada por el Cuerpo Técnico de Investigación (CTI) de la Fiscalía, en el municipio de La Estrella, Antioquia, ubicado al sur del valle de Aburrá. La mujer no aceptó los cargos. 



Capturan a mujer que mató a sus dos bebés recién nacidos en Antioquia


Este año ya van 16 niños asesinados por su propia familia


Condenan a sargento por macabro homicidio de su hijastro de 5 años



MEDELLÍN
",Cárcel a mujer acusada de asesinar a su hija de 8 meses en Medellín,https://www.eltiempo.com/colombia/medellin/carcel-a-mujer-acusada-de-asesinar-a-su-hija-de-8-meses-en-medellin-405062
